order_id,customer_id,product_id,quantity,amount,order_date,discount
2426,1204.0,295,3,1250.46,2026-01-31,
2427,1468.0,104,5,775.9,2026-06-24,
2428,414.0,235,3,2674.8,2026-03-07,
2429,913.0,4,2,1374.12,2025-09-30,
2430,1239.0,33,4,618.92,2025-09-11,
2431,674.0,127,5,3953.1,2025-11-18,
2432,943.0,292,4,1176.28,2025-09-04,
2433,81.0,237,5,1830.85,2026-01-23,
2434,1324.0,47,3,948.72,2025-11-18,
2435,1435.0,234,3,1082.46,2026-01-12,
2436,1256.0,153,4,3562.52,2026-02-21,
2437,511.0,90,4,1589.72,2026-06-30,
2438,1502.0,92,5,3357.05,2025-09-14,
2439,788.0,222,4,1745.24,2026-06-06,
2440,196.0,94,5,1572.2,2025-10-31,
2441,491.0,202,1,688.8,2026-06-27,
2442,1808.0,81,3,1732.56,2025-12-09,
2443,1366.0,276,3,960.78,2026-04-03,
2444,1862.0,35,2,1767.0,2025-10-15,
2445,1561.0,253,4,1384.0,2026-07-27,
2446,756.0,284,1,499.56,2026-01-05,
2447,1034.0,40,1,71.49,2026-08-18,
2448,924.0,167,4,1725.12,2025-12-29,
2449,425.0,85,3,-85.11,2025-11-15,
2450,947.0,260,1,426.01,2026-03-05,
2451,1309.0,14,1,840.21,2026-01-15,
2452,704.0,237,4,1464.68,2026-04-01,
2453,813.0,205,2,748.08,2026-04-19,
2454,514.0,20,1,819.04,2026-03-02,
2455,670.0,59,2,124.58,2026-04-01,
2456,945.0,238,4,2350.4,2026-06-13,
2457,1124.0,35,1,883.5,2026-07-26,
2458,288.0,125,4,816.28,2025-11-09,
2459,1724.0,242,3,240.12,2026-05-03,
2460,1718.0,83,2,374.46,2026-03-18,
2461,206.0,10,5,3958.7,2026-01-05,
2462,255.0,91,3,1685.19,2026-05-02,
2463,345.0,274,4,771.08,2026-04-02,
2464,1388.0,40,1,71.49,2026-03-06,
2465,903.0,140,2,1504.08,2026-01-23,
2466,444.0,184,2,726.12,2025-12-04,
2467,443.0,18,5,364.7,2026-08-01,
2468,1714.0,227,1,474.93,2026-02-17,
2469,800.0,268,1,350.57,2025-12-31,
2470,108.0,158,4,763.72,2026-03-13,
2471,1582.0,3,1,621.67,2025-12-04,
2472,1903.0,194,2,1377.54,2026-04-29,
2473,1862.0,128,3,1458.21,2026-07-17,
2474,188.0,123,2,981.68,2026-07-07,
2475,58.0,9,4,3163.12,2025-09-09,
2476,1681.0,8,3,2612.97,2025-12-10,
2477,452.0,99,1,468.93,2025-12-15,
2478,1483.0,50,2,152.86,2026-03-21,
2479,852.0,86,1,699.58,2025-11-14,
2480,1671.0,263,-1,290.99,2025-12-04,
2481,1152.0,168,3,1931.01,2026-06-13,
2482,425.0,98,5,1016.3,2026-04-18,
2483,1923.0,278,4,2505.08,2025-08-24,
2484,476.0,220,1,366.66,2025-09-16,
2485,731.0,110,1,723.61,2025-09-22,
2486,31.0,166,2,456.9,2026-03-31,
2487,25.0,206,3,1788.51,2025-09-26,
2488,940.0,200,2,1431.58,2026-05-12,
2489,1348.0,113,1,653.69,2026-03-25,
2490,756.0,143,5,425.7,2026-04-25,
2491,1814.0,23,1,144.79,2025-10-14,
2492,618.0,112,4,1880.28,2025-08-27,
2493,1460.0,256,1,172.63,2026-06-29,
2494,352.0,275,5,3359.95,2026-04-28,
2495,1229.0,129,1,491.91,2026-06-04,
2496,1389.0,167,4,1725.12,2026-02-06,
2497,360.0,69,3,187.8,2025-12-23,
2498,139.0,163,4,2408.68,2025-11-08,
2499,1247.0,172,1,532.52,2026-05-02,
2500,784.0,300,4,2326.36,2026-07-31,
2501,1032.0,262,2,1106.72,2025-12-31,
2502,44.0,7,2,1403.44,2026-07-16,
2503,485.0,64,3,2438.58,2026-05-01,
2504,1270.0,220,2,733.32,2025-08-22,
2505,282.0,41,1,781.44,2025-12-19,
2506,608.0,192,4,1695.76,2025-09-18,
2507,770.0,104,2,310.36,2025-09-01,
2508,488.0,105,1,696.92,2026-02-05,
2509,275.0,228,3,1820.94,2025-09-04,
2510,1319.0,143,3,255.42,2026-01-16,
2511,1622.0,21,5,3790.35,2026-04-27,
2512,1538.0,213,3,1143.3,2026-05-14,
2513,1735.0,13,2,1707.84,2025-08-29,
2514,497.0,170,3,1482.69,2025-11-01,
2515,111.0,106,5,420.0,2026-06-24,
2516,1246.0,128,2,972.14,2026-03-24,
2517,659.0,196,5,1218.7,2026-03-01,
2518,1290.0,94,4,1257.76,2026-05-24,
2519,1782.0,4,1,687.06,2026-05-31,
2520,1954.0,252,1,713.85,2026-03-08,
2521,1300.0,99,1,468.93,2026-06-14,
2522,258.0,73,2,295.56,2026-01-05,
2523,1214.0,47,2,632.48,2025-10-24,
2524,484.0,282,2,1212.9,2026-01-15,
2525,873.0,260,1,426.01,2025-12-05,
2526,,240,3,2428.56,2025-11-09,
2527,869.0,102,2,163.7,2026-01-11,
2528,510.0,91,5,2808.65,2026-05-07,
2529,1181.0,156,3,2006.28,2026-04-13,
2530,557.0,230,2,1001.46,2026-10-11,
2531,1948.0,247,1,622.25,2025-09-12,
2532,774.0,185,4,568.08,2026-02-20,
2533,904.0,86,4,2798.32,2026-03-17,
2534,1249.0,217,5,1794.05,2025-11-13,
2535,1679.0,222,2,872.62,2025-12-10,
2536,1561.0,247,1,622.25,2025-12-27,
2537,1750.0,196,4,974.96,2026-03-25,
2538,1219.0,43,3,2037.72,2025-08-26,
2539,1133.0,276,2,640.52,2025-12-30,
2540,780.0,90,3,1192.29,2026-02-09,
2541,929.0,238,3,1762.8,2025-08-07,
2542,1152.0,146,4,2760.32,2025-08-24,
2543,683.0,247,1,622.25,2025-08-14,
2544,401.0,70,4,1767.88,2026-03-23,
2545,9.0,80,2,511.04,2026-04-16,
2546,1496.0,7,5,3508.6,2026-04-14,
2547,829.0,192,4,1695.76,2026-03-15,
2548,1988.0,213,4,1524.4,2025-11-29,
2549,1003.0,192,4,1695.76,2026-06-14,
2550,146.0,158,5,954.65,2025-09-26,
2551,1888.0,210,1,452.28,2025-11-29,
2552,1910.0,64,4,3251.44,2026-02-26,
2553,398.0,290,2,846.74,2026-03-18,
2554,1580.0,224,3,1471.77,2025-11-10,
2555,1453.0,179,5,2686.75,2025-10-13,
2556,1427.0,251,3,2619.81,2025-08-23,
2557,1898.0,30,4,3534.76,2025-11-26,
2558,497.0,218,2,-535.14,2026-07-28,
2559,1888.0,245,1,544.85,2025-12-29,
2560,1429.0,186,1,665.96,2025-12-28,
2561,1240.0,76,3,2100.87,2026-04-27,
2562,521.0,234,2,721.64,2026-07-07,
2563,1185.0,127,5,3953.1,2025-11-19,
2564,240.0,83,1,187.23,2026-06-06,
2565,815.0,48,4,1214.36,2026-07-21,
2566,1864.0,42,5,1374.85,2026-05-19,
2567,340.0,97,4,1014.04,2026-07-05,
2568,1417.0,219,3,881.61,2026-03-09,
2569,1982.0,155,5,1373.2,2026-03-31,
2570,1201.0,273,4,1263.08,2026-01-20,
2571,1542.0,158,4,763.72,2026-01-19,
2572,1303.0,46,1,558.11,2026-02-14,
2573,1668.0,294,3,1464.48,2026-01-11,
2574,1534.0,74,3,1280.94,2025-08-24,
2575,1432.0,108,4,2789.56,2025-12-09,
2576,345.0,158,1,190.93,2026-06-07,
2577,199.0,252,1,713.85,2026-01-21,
2578,1076.0,36,4,2951.56,2025-11-14,
2579,1502.0,214,3,2120.82,2025-10-06,
2580,362.0,221,2,522.6,2025-08-10,
2581,1442.0,192,2,847.88,2026-06-19,
2582,997.0,69,2,125.2,2026-06-08,
2583,1943.0,94,5,1572.2,2026-08-01,
2584,1162.0,57,4,2785.0,2025-12-03,
2585,412.0,109,2,301.3,2025-12-05,
2586,1658.0,31,2,694.2,2026-01-16,
2587,1848.0,99,3,1406.79,2026-07-07,
2588,1284.0,210,4,1809.12,2025-12-24,
2589,164.0,56,2,1247.98,2026-02-11,
2590,774.0,151,1,794.0,2026-05-25,
2591,132.0,64,3,2438.58,2026-01-24,
2592,1200.0,176,1,432.85,2025-12-15,
2593,994.0,121,4,1073.44,2026-03-01,
2594,126.0,52,1,352.45,2026-07-17,
2595,1363.0,137,1,743.8,2025-08-16,
2596,199.0,299,1,521.47,2026-03-14,
2597,1622.0,109,5,753.25,2026-01-27,
2598,1235.0,4,4,2748.24,2026-06-04,
2599,1909.0,267,3,831.99,2025-12-02,
2600,1551.0,249,4,1882.72,2026-05-30,
2601,880.0,173,5,3874.3,2025-12-06,
2602,1397.0,173,3,2324.58,2025-10-29,
2603,1673.0,176,3,1298.55,2025-10-18,
2604,1363.0,123,3,1472.52,2026-06-04,
2605,1251.0,205,4,1496.16,2026-02-17,
2606,,30,3,2651.07,2026-06-13,
2607,7.0,170,1,494.23,2026-03-29,
2608,1486.0,234,4,1443.28,2025-08-16,
2609,1233.0,72,1,492.1,2026-01-17,
2610,573.0,63,5,783.65,2025-09-24,
2611,926.0,128,3,1458.21,2025-11-07,
2612,847.0,244,5,971.2,2026-07-03,
2613,1307.0,97,1,253.51,2026-06-04,
2614,1298.0,165,1,633.65,2025-12-26,
2615,1986.0,185,1,142.02,2025-11-13,
2616,479.0,167,4,1725.12,2026-06-11,
2617,1514.0,249,4,1882.72,2026-01-09,
2618,877.0,42,3,824.91,2026-07-11,
2619,1504.0,244,1,194.24,2025-12-31,
2620,1244.0,198,3,1735.05,2026-06-05,
2621,1782.0,100,2,234.88,2025-09-24,
2622,1608.0,267,5,1386.65,2026-07-02,
2623,262.0,259,1,127.92,2026-04-08,
2624,618.0,255,1,726.33,2025-10-15,
2625,345.0,281,4,638.76,2026-05-31,
2626,988.0,229,1,50.19,2026-01-14,
2627,499.0,277,2,275.88,2025-12-13,
2628,1543.0,109,2,301.3,2026-05-04,
2629,891.0,46,1,558.11,2025-11-25,
2630,1903.0,15,2,943.46,2025-08-26,
2631,1570.0,168,4,2574.68,2025-09-16,
2632,1473.0,144,2,252.94,2026-01-05,
2633,1949.0,132,4,821.4,2026-04-07,
2634,1890.0,64,2,1625.72,2025-12-12,
2635,186.0,274,4,771.08,2026-03-27,
2636,1909.0,171,2,186.22,2026-03-29,
2637,133.0,295,5,2084.1,2025-12-17,
2638,1865.0,176,4,1731.4,2025-11-01,
2639,1979.0,196,5,1218.7,2026-07-30,
2640,458.0,224,2,981.18,2025-08-25,
2641,596.0,133,1,233.39,2025-08-08,
2642,183.0,45,1,728.99,2026-05-01,
2643,1920.0,175,5,3677.4,2026-08-01,
2644,1174.0,97,1,253.51,2026-04-24,
2645,1748.0,189,2,675.4,2026-01-17,
2646,1182.0,161,4,1479.48,2025-10-06,
2647,127.0,1,3,517.98,2026-07-03,
2648,1735.0,275,2,1343.98,2025-10-16,
2649,655.0,199,4,321.28,2025-09-19,
2650,1065.0,187,2,1763.0,2025-10-11,
2651,810.0,114,1,168.09,2025-10-03,
2652,1746.0,5,5,1530.7,2025-11-27,
2653,297.0,236,3,1806.63,2025-10-14,
2654,1024.0,152,2,1676.94,2026-05-27,
2655,1232.0,234,2,721.64,2026-06-10,
2656,1530.0,146,2,1380.16,2026-01-27,
2657,656.0,18,5,364.7,2026-01-18,
2658,1411.0,159,5,572.95,2026-07-13,
2659,1737.0,64,3,2438.58,2026-02-06,
2660,1293.0,294,4,1952.64,2026-05-01,
2661,597.0,111,4,2757.08,2026-04-17,
2662,1660.0,193,-1,385.95,2026-02-05,
2663,1696.0,171,2,186.22,2025-12-03,
2664,1435.0,108,2,1394.78,2026-01-07,
2665,1755.0,27,2,493.78,2025-09-26,
2666,,250,4,1663.6,2026-05-28,
2667,1123.0,82,1,472.21,2025-12-05,
2668,866.0,201,3,1173.3,2026-03-31,
2669,1552.0,243,3,2440.23,2025-08-31,
2670,148.0,201,4,1564.4,2026-01-03,
2671,579.0,271,3,2291.37,2025-08-15,
2672,807.0,100,5,587.2,2025-09-14,
2673,663.0,50,2,152.86,2025-09-04,
2674,1741.0,298,1,483.75,2025-10-12,
2675,1341.0,156,4,2675.04,2025-11-22,
2676,282.0,84,5,3822.9,2026-05-07,
2677,597.0,227,4,1899.72,2025-09-12,
2678,447.0,75,2,1590.1,2025-09-09,
2679,742.0,101,1,871.35,2025-12-27,
2680,1390.0,295,1,416.82,2026-07-24,
2681,1947.0,76,4,2801.16,2026-07-01,
2682,1897.0,219,2,587.74,2026-02-16,
2683,729.0,29,1,375.79,2026-06-17,
2684,1936.0,243,2,1626.82,2025-11-10,
2685,1056.0,27,1,246.89,2026-02-28,
2686,889.0,174,5,3282.75,2026-06-10,
2687,502.0,77,4,3020.0,2026-02-21,
2688,494.0,18,1,72.94,2026-04-10,
2689,620.0,204,4,2094.6,2026-01-02,
2690,1589.0,89,4,411.04,2025-08-28,
2691,1772.0,46,4,2232.44,2025-08-07,
2692,1296.0,196,3,731.22,2026-05-27,
2693,24.0,228,3,1820.94,2026-07-22,
2694,170.0,62,1,636.82,2026-03-01,
2695,1314.0,63,4,626.92,2025-08-10,
2696,48.0,261,2,257.66,2025-09-16,
2697,983.0,294,5,2440.8,2026-02-05,
2698,1627.0,141,1,158.05,2026-03-21,
2699,992.0,93,4,2776.68,2026-02-21,
2700,1171.0,223,3,1978.41,2026-01-05,
2701,667.0,65,-1,614.34,2026-02-07,
2702,379.0,33,5,773.65,2026-05-08,
2703,807.0,208,1,364.36,2026-02-13,
2704,1605.0,285,5,3600.1,2026-03-10,
2705,131.0,272,4,1311.48,2025-09-23,
2706,1104.0,266,5,2320.45,2025-10-20,
2707,1978.0,64,2,1625.72,2026-07-10,
2708,1766.0,61,2,1290.94,2025-09-04,
2709,1137.0,93,1,694.17,2025-10-11,
2710,252.0,229,3,150.57,2026-03-17,
2711,1178.0,21,2,1516.14,2026-03-24,
2712,180.0,106,2,168.0,2026-07-13,
2713,1744.0,288,3,2614.38,2026-08-05,
2714,256.0,18,1,72.94,2026-08-19,
2715,745.0,260,3,1278.03,2026-01-24,
2716,867.0,279,2,1701.92,2026-08-01,
2717,616.0,1,2,345.32,2026-06-06,
2718,1853.0,24,5,470.05,2026-07-19,
2719,912.0,151,5,3970.0,2025-08-10,
2720,1005.0,72,5,2460.5,2026-08-01,
2721,1866.0,161,5,1849.35,2026-06-12,
2722,1103.0,181,-5,4440.4,2025-11-19,
2723,1409.0,262,2,1106.72,2026-01-25,
2724,486.0,51,1,276.12,2025-09-26,
2725,291.0,19,2,1385.2,2026-05-10,
2726,1961.0,154,2,1609.52,2026-01-10,
2727,1131.0,69,5,313.0,2026-06-08,
2728,736.0,111,5,3446.35,2025-11-15,
2729,1494.0,143,2,170.28,2026-07-02,
2730,1127.0,217,1,358.81,2025-10-07,
2731,782.0,131,3,1863.75,2026-09-10,
2732,935.0,84,4,3058.32,2026-06-16,
2733,1386.0,43,3,2037.72,2026-01-17,
2734,1098.0,218,2,-535.14,2025-09-03,
2735,1290.0,105,1,696.92,2025-10-01,
2736,1464.0,138,2,574.72,2026-05-15,
2737,1347.0,191,5,1234.85,2025-09-17,
2738,336.0,262,5,2766.8,2026-07-28,
2739,648.0,215,2,610.48,2025-10-07,
2740,54.0,223,4,2637.88,2025-08-25,
2741,554.0,127,1,790.62,2025-10-23,
2742,226.0,64,5,4064.3,2026-02-26,
2743,136.0,281,4,638.76,2025-11-10,
2744,744.0,169,1,695.2,2025-11-01,
2745,300.0,171,3,279.33,2026-05-17,
2746,21.0,116,3,2675.79,2026-05-27,
2747,1985.0,51,4,1104.48,2026-07-14,
2748,,114,4,672.36,2026-02-06,
2749,360.0,54,1,97.82,2025-12-15,
2750,1206.0,270,3,469.56,2025-11-01,
2751,1084.0,251,1,873.27,2026-01-19,
2752,1773.0,179,5,2686.75,2025-12-17,
2753,556.0,145,5,1949.7,2026-05-02,
2754,350.0,51,1,276.12,2026-03-21,
2755,371.0,163,4,2408.68,2026-05-15,
2756,1130.0,177,5,3092.9,2026-01-01,
2757,1214.0,207,4,2002.6,2026-07-07,
2758,20.0,66,3,2419.65,2026-05-24,
2759,1347.0,263,2,581.98,2026-02-27,
2760,776.0,65,2,1228.68,2025-08-23,
2761,109.0,291,3,1010.01,2026-01-31,
2762,1389.0,190,2,135.42,2026-03-08,
2763,375.0,215,4,1220.96,2025-12-19,
2764,1636.0,225,3,2091.99,2026-06-19,
2765,588.0,240,5,4047.6,2026-04-08,
2766,1067.0,142,4,994.04,2025-10-09,
2767,1302.0,118,3,1948.56,2025-12-26,
2768,833.0,45,3,2186.97,2025-11-15,
2769,1300.0,161,-1,369.87,2026-02-20,
2770,1495.0,41,1,781.44,2025-10-11,
2771,339.0,123,1,490.84,2025-12-03,
2772,174.0,295,1,416.82,2025-09-23,
2773,1904.0,147,5,2977.35,2025-09-21,
2774,1971.0,253,1,346.0,2026-04-22,
2775,1910.0,218,5,-1337.85,2026-03-09,
2776,1020.0,70,4,1767.88,2026-05-01,
2777,1430.0,264,5,2659.45,2026-05-23,
2778,29.0,64,4,3251.44,2025-11-03,
2779,1463.0,98,1,203.26,2026-02-16,
2780,1536.0,218,5,-1337.85,2025-12-08,
2781,1514.0,177,2,1237.16,2026-07-12,
2782,87.0,271,5,3818.95,2025-11-11,
2783,1382.0,230,2,1001.46,2025-12-23,
2784,359.0,269,2,1101.34,2026-06-10,
2785,1720.0,39,3,2671.95,2026-05-24,
2786,724.0,69,5,313.0,2025-11-17,
2787,1015.0,27,4,987.56,2026-08-22,
2788,765.0,195,2,482.76,2025-08-17,
2789,1872.0,58,3,1146.93,2026-04-24,
2790,1743.0,128,5,2430.35,2026-01-18,
2791,613.0,61,3,1936.41,2025-11-11,
2792,543.0,248,3,2069.46,2025-12-01,
2793,1512.0,110,1,723.61,2026-04-15,
2794,446.0,292,4,1176.28,2025-12-25,
2795,1692.0,157,5,260.55,2025-11-23,
2796,1828.0,19,4,2770.4,2026-04-15,
2797,729.0,250,1,415.9,2026-02-02,
2798,943.0,4,5,3435.3,2025-12-14,
2799,725.0,169,3,2085.6,2026-05-19,
2800,717.0,55,1,856.54,2025-09-30,
2801,727.0,96,4,1158.32,2026-07-08,
2802,883.0,5,1,306.14,2025-10-20,
2803,174.0,252,2,1427.7,2026-06-29,
2804,1841.0,271,5,3818.95,2026-07-12,
2805,254.0,79,4,1350.32,2025-09-03,
2806,319.0,250,1,415.9,2025-09-17,
2807,964.0,129,2,983.82,2025-09-28,
2808,613.0,203,3,895.89,2025-10-19,
2809,1828.0,187,4,3526.0,2025-10-03,
2810,1663.0,94,5,1572.2,2026-08-02,
2811,899.0,138,1,287.36,2026-05-08,
2812,287.0,225,0,1394.66,2026-01-25,
2813,12.0,182,4,1566.52,2025-11-23,
2814,227.0,184,2,726.12,2026-05-30,
2815,83.0,98,3,609.78,2026-03-01,
2816,863.0,69,4,250.4,2026-03-31,
2817,329.0,170,1,494.23,2026-05-29,
2818,1966.0,102,4,327.4,2026-05-18,
2819,863.0,137,1,743.8,2026-05-15,
2820,1015.0,251,5,4366.35,2026-02-11,
2821,1539.0,66,3,2419.65,2026-04-26,
2822,1487.0,205,5,1870.2,2026-08-05,
2823,225.0,200,2,1431.58,2026-04-03,
2824,259.0,56,1,623.99,2026-05-16,
2825,1025.0,80,3,766.56,2026-06-17,
2826,107.0,7,2,1403.44,2025-09-06,
2827,2000.0,176,4,1731.4,2026-01-27,
2828,984.0,5,4,1224.56,2026-01-22,
2829,996.0,149,3,2396.19,2026-07-20,
2830,508.0,43,4,2716.96,2026-06-01,
2831,383.0,79,-5,1687.9,2026-01-06,
2832,1571.0,128,3,1458.21,2026-05-28,
2833,1436.0,59,3,186.87,2025-10-24,
2834,407.0,127,4,3162.48,2025-11-07,
2835,1436.0,243,1,813.41,2026-04-20,
2836,372.0,258,5,4254.75,2025-11-26,
2837,1289.0,97,5,1267.55,2026-04-12,
2838,247.0,77,2,1510.0,2026-04-11,
2839,79.0,68,4,3548.84,2026-04-25,
2840,1903.0,141,2,316.1,2026-05-20,
2841,37.0,75,4,3180.2,2025-10-08,
2842,1771.0,103,1,285.74,2026-02-11,
2843,835.0,27,4,987.56,2025-10-09,
2844,1434.0,269,3,1652.01,2025-08-16,
2845,689.0,119,2,713.58,2025-10-18,
2846,126.0,219,4,1175.48,2026-07-07,
2847,1319.0,262,4,2213.44,2026-06-24,
2848,226.0,27,3,740.67,2026-03-08,
2849,575.0,138,3,862.08,2026-03-02,
2850,506.0,180,4,2569.32,2025-12-30,
2851,373.0,164,1,440.24,2026-04-28,
2852,107.0,21,1,758.07,2025-10-09,
2853,585.0,165,2,1267.3,2026-06-19,
2854,1861.0,242,3,240.12,2025-09-02,
2855,379.0,52,4,1409.8,2026-07-19,
2856,745.0,130,4,3297.72,2026-02-05,
2857,229.0,172,3,1597.56,2025-12-20,
2858,1399.0,50,1,76.43,2026-05-09,
2859,679.0,283,2,852.4,2026-08-17,
2860,1522.0,185,3,426.06,2026-04-16,
2861,762.0,271,5,3818.95,2026-03-03,
2862,431.0,122,3,1981.2,2025-08-28,
2863,179.0,300,4,2326.36,2026-06-12,
2864,1290.0,55,2,1713.08,2026-06-29,
2865,1202.0,62,1,636.82,2025-08-31,
2866,1444.0,98,2,406.52,2026-03-28,
2867,154.0,229,1,50.19,2026-06-05,
2868,703.0,280,5,3774.5,2026-01-02,
2869,1559.0,155,4,1098.56,2025-11-08,
2870,1477.0,104,5,775.9,2026-06-22,
2871,262.0,79,1,337.58,2025-08-21,
2872,1128.0,99,4,1875.72,2025-11-12,
2873,1998.0,130,5,4122.15,2025-12-10,
2874,919.0,178,3,1141.56,2026-05-09,
2875,139.0,61,4,2581.88,2026-04-08,
2876,1073.0,248,4,2759.28,2025-10-19,
2877,342.0,258,1,850.95,2025-08-17,
2878,594.0,141,2,316.1,2026-01-02,
2879,125.0,24,5,470.05,2026-03-29,
2880,1014.0,98,4,813.04,2026-06-08,
2881,1990.0,273,5,1578.85,2025-11-02,
2882,897.0,39,2,1781.3,2025-12-09,
2883,1152.0,261,4,515.32,2026-05-11,
2884,1244.0,200,4,2863.16,2026-03-04,
2885,377.0,140,2,1504.08,2026-02-16,
2886,1172.0,2,2,1320.44,2026-06-23,
2887,1427.0,112,5,2350.35,2025-09-30,
2888,933.0,5,5,1530.7,2025-11-16,
2889,531.0,258,5,4254.75,2026-04-04,
2890,607.0,156,2,1337.52,2026-07-18,
2891,244.0,138,5,1436.8,2025-11-02,
2892,94.0,88,2,910.66,2025-12-11,
2893,598.0,274,2,385.54,2026-06-30,
2894,1930.0,21,2,1516.14,2025-11-02,
2895,554.0,143,2,170.28,2026-07-13,
2896,1687.0,27,2,493.78,2025-12-01,
2897,238.0,108,5,3486.95,2025-08-09,
2898,1296.0,1,3,517.98,2025-08-18,
2899,171.0,189,3,1013.1,2026-07-04,
2900,1479.0,282,3,1819.35,2026-07-28,
2901,1840.0,69,4,250.4,2026-07-06,
2902,118.0,151,3,2382.0,2026-05-03,
2903,450.0,6,3,1870.02,2026-06-06,
2904,525.0,144,2,252.94,2026-04-08,
2905,1347.0,9,5,3953.9,2026-05-19,
2906,1480.0,299,1,521.47,2025-09-14,
2907,1782.0,196,3,731.22,2026-02-20,
2908,1673.0,283,2,852.4,2025-08-31,
2909,665.0,227,2,949.86,2026-05-09,
2910,,138,2,574.72,2026-07-09,
2911,914.0,203,2,597.26,2026-01-05,
2912,755.0,119,4,1427.16,2026-01-23,
2913,192.0,76,4,2801.16,2026-02-05,
2914,941.0,254,2,1249.08,2026-02-17,
2915,387.0,95,2,853.3,2025-11-24,
2916,1932.0,292,4,1176.28,2026-02-20,
2917,44.0,93,3,2082.51,2026-07-22,
2918,,159,2,229.18,2025-08-31,
2919,1408.0,91,4,2246.92,2026-06-28,
2920,294.0,97,1,253.51,2026-01-17,
2921,503.0,37,4,287.24,2025-12-17,
2922,206.0,233,4,2964.32,2025-10-10,
2923,1489.0,270,2,313.04,2025-11-21,
2924,205.0,7,5,3508.6,2025-11-11,
2925,43.0,194,4,2755.08,2025-11-11,
2926,1564.0,57,1,696.25,2026-07-27,
2927,509.0,23,2,289.58,2026-04-22,
2928,293.0,43,3,2037.72,2025-12-22,
2929,1962.0,7,1,701.72,2025-11-14,
2930,1508.0,55,5,4282.7,2025-11-14,
2931,415.0,174,1,656.55,2026-01-18,
2932,1556.0,72,4,1968.4,2025-08-25,
2933,1671.0,289,4,196.28,2026-06-21,
2934,680.0,84,3,2293.74,2026-02-27,
2935,500.0,246,2,359.42,2025-10-25,
2936,1418.0,29,5,1878.95,2026-06-19,
2937,253.0,137,5,3719.0,2026-02-28,
2938,211.0,11,1,285.15,2026-07-12,
2939,211.0,279,3,2552.88,2025-12-23,
2940,291.0,262,4,2213.44,2026-04-29,
2941,50.0,1,2,345.32,2025-08-30,
2942,790.0,117,4,1905.16,2026-02-05,
2943,1343.0,76,3,2100.87,2026-03-27,
2944,1888.0,147,2,1190.94,2026-04-02,
2945,1008.0,197,1,395.66,2025-10-28,
2946,460.0,87,1,468.31,2026-01-26,
2947,732.0,53,3,2309.58,2026-05-05,
2948,684.0,40,5,357.45,2026-06-05,
2949,1891.0,61,3,1936.41,2026-03-07,
2950,1239.0,44,1,466.73,2025-09-15,
2951,878.0,78,2,363.22,2025-08-11,
2952,1229.0,272,3,983.61,2026-04-11,
2953,308.0,93,4,2776.68,2026-04-28,
2954,1675.0,155,5,1373.2,2026-04-14,
2955,1793.0,147,3,1786.41,2026-05-25,
2956,1877.0,54,3,293.46,2026-07-24,
2957,1911.0,256,3,517.89,2026-06-11,
2958,1616.0,136,1,533.19,2026-05-13,
2959,1593.0,2,2,1320.44,2026-04-22,
2960,303.0,76,3,2100.87,2025-12-07,
2961,1478.0,200,4,2863.16,2025-11-06,
2962,232.0,245,1,544.85,2026-04-11,
2963,1966.0,296,4,1192.92,2026-03-24,
2964,186.0,143,2,170.28,2025-09-21,
2965,373.0,166,2,456.9,2025-10-01,
2966,654.0,198,3,1735.05,2026-03-01,
2967,986.0,254,4,2498.16,2026-01-29,
2968,1626.0,212,5,-1546.25,2026-02-16,
2969,1643.0,171,2,186.22,2026-02-20,
2970,858.0,126,4,680.92,2026-04-18,
2971,1104.0,282,4,2425.8,2025-11-12,
2972,1091.0,274,4,771.08,2026-07-10,
2973,788.0,275,2,1343.98,2026-03-02,
2974,1465.0,43,5,3396.2,2026-05-17,
2975,1184.0,216,5,2203.8,2026-01-01,
2976,482.0,113,1,653.69,2026-06-13,
2977,417.0,186,1,665.96,2026-04-03,
2978,1144.0,9,3,2372.34,2026-03-13,
2979,1887.0,243,2,1626.82,2026-08-08,
2980,1867.0,57,1,696.25,2026-01-17,
2981,1739.0,179,3,1612.05,2026-03-20,
2982,943.0,72,3,1476.3,2026-02-25,
2983,1991.0,74,5,2134.9,2026-02-20,
2984,432.0,216,2,881.52,2026-06-02,
2985,1530.0,115,1,840.98,2025-10-04,
2986,1971.0,71,1,96.54,2026-07-14,
2987,1502.0,74,4,1707.92,2026-07-15,
2988,762.0,14,4,3360.84,2026-05-28,
2989,1358.0,28,1,490.2,2026-04-30,
2990,977.0,298,1,483.75,2026-03-25,
2991,301.0,81,0,577.52,2025-08-28,
2992,162.0,188,2,994.92,2025-12-01,
2993,26.0,126,1,170.23,2025-12-05,
2994,307.0,292,4,1176.28,2026-02-07,
2995,1523.0,94,4,1257.76,2026-03-17,
2996,1431.0,72,5,2460.5,2026-05-05,
2997,843.0,154,4,3219.04,2025-09-25,
2998,1601.0,173,4,3099.44,2026-06-26,
2999,228.0,7,3,2105.16,2026-02-07,
3000,1805.0,80,1,255.52,2025-09-14,
3001,1539.0,17,5,3808.45,2025-11-19,
3002,329.0,89,5,513.8,2026-06-27,
3003,1706.0,6,4,2493.36,2026-01-26,
3004,1135.0,217,4,1435.24,2026-04-26,
3005,1028.0,133,5,1166.95,2025-09-27,
3006,868.0,157,2,104.22,2025-11-11,
3007,1993.0,81,3,1732.56,2025-12-29,
