order_id,customer_id,product_id,quantity,amount,order_date,discount
3824,409.0,160,2,901.22,2026-05-10,
3825,940.0,49,5,916.55,2025-10-23,
3826,126.0,170,1,494.23,2026-07-03,
3827,321.0,240,5,4047.6,2025-09-29,
3828,1304.0,35,3,2650.5,2026-02-06,
3829,707.0,287,2,-102.44,2026-03-29,
3830,563.0,8,2,1741.98,2026-03-11,
3831,1197.0,146,4,2760.32,2025-08-29,
3832,1279.0,157,3,156.33,2026-08-06,
3833,1150.0,207,3,1501.95,2025-12-25,
3834,159.0,278,2,1252.54,2026-05-12,
3835,1497.0,79,1,337.58,2026-05-25,
3836,366.0,111,3,2067.81,2026-03-27,
3837,210.0,135,5,-173.0,2026-04-28,
3838,1203.0,65,5,3071.7,2025-12-30,
3839,1179.0,197,3,1186.98,2026-04-17,
3840,1370.0,142,5,1242.55,2025-08-20,
3841,345.0,243,2,1626.82,2026-07-30,
3842,,2,2,1320.44,2025-11-07,
3843,301.0,47,5,1581.2,2026-04-25,
3844,974.0,74,2,853.96,2026-05-28,
3845,160.0,1,3,517.98,2026-06-28,
3846,1048.0,27,2,493.78,2025-09-04,
3847,1362.0,226,4,393.8,2025-08-28,
3848,620.0,242,3,240.12,2025-08-13,
3849,494.0,257,1,312.34,2026-01-09,
3850,773.0,287,4,-204.88,2025-11-29,
3851,728.0,198,4,2313.4,2026-04-30,
3852,650.0,160,5,2253.05,2026-04-08,
3853,1809.0,272,1,327.87,2025-11-01,
3854,1937.0,110,2,1447.22,2025-12-06,
3855,1721.0,143,2,170.28,2026-06-06,
3856,905.0,224,5,2452.95,2026-05-17,
3857,1404.0,251,3,2619.81,2025-08-14,
3858,1843.0,62,5,3184.1,2025-10-27,
3859,365.0,223,3,1978.41,2026-05-04,
3860,1752.0,13,3,2561.76,2026-07-24,
3861,1492.0,239,3,2300.94,2026-03-22,
3862,1264.0,218,2,-535.14,2025-09-25,
3863,784.0,287,2,-102.44,2025-08-11,
3864,1912.0,192,2,847.88,2025-11-25,
3865,906.0,6,2,1246.68,2025-12-23,
3866,400.0,185,5,710.1,2025-09-27,
3867,,3,5,3108.35,2026-08-09,
3868,1866.0,169,1,695.2,2025-08-22,
3869,1030.0,189,3,1013.1,2026-07-17,
3870,560.0,7,-5,3508.6,2025-11-01,
3871,1315.0,18,3,218.82,2026-01-23,
3872,90.0,246,4,718.84,2025-08-27,
3873,1281.0,130,3,2473.29,2026-02-22,
3874,1687.0,30,5,4418.45,2026-04-04,
3875,1245.0,16,4,1449.68,2026-05-08,
3876,356.0,233,4,2964.32,2026-06-01,
3877,1654.0,243,5,4067.05,2025-11-28,
3878,757.0,54,1,97.82,2025-09-04,
3879,1832.0,15,5,2358.65,2025-09-06,
3880,1784.0,79,2,675.16,2026-03-08,
3881,860.0,68,1,887.21,2025-12-04,
3882,909.0,62,1,636.82,2026-04-10,
3883,200.0,32,3,-546.63,2026-04-05,
3884,1747.0,279,3,2552.88,2026-07-29,
3885,1511.0,100,5,587.2,2025-09-15,
3886,1715.0,9,3,2372.34,2025-11-03,
3887,1855.0,163,2,1204.34,2026-04-20,
3888,,188,5,2487.3,2025-12-18,
3889,1716.0,207,4,2002.6,2026-07-17,
3890,396.0,32,1,-182.21,2026-04-05,
3891,1493.0,257,2,624.68,2026-04-06,
3892,354.0,137,1,743.8,2026-07-22,
3893,565.0,228,1,606.98,2025-10-16,
3894,839.0,102,5,409.25,2026-03-09,
3895,638.0,89,1,102.76,2025-12-27,
3896,719.0,141,5,790.25,2025-12-22,
3897,955.0,61,3,1936.41,2026-06-01,
3898,1160.0,291,1,336.67,2026-05-28,
3899,239.0,238,1,587.6,2025-11-12,
3900,1495.0,47,2,632.48,2026-07-29,
3901,651.0,45,2,1457.98,2026-01-02,
3902,1616.0,11,2,570.3,2026-05-03,
3903,1307.0,6,2,1246.68,2026-03-18,
3904,167.0,192,4,1695.76,2025-12-20,
3905,1715.0,127,3,2371.86,2025-10-05,
3906,636.0,98,2,406.52,2025-08-27,
3907,1446.0,28,4,1960.8,2026-11-07,
3908,572.0,147,2,1190.94,2026-01-07,
3909,647.0,72,5,2460.5,2025-09-06,
3910,1711.0,212,2,-618.5,2025-08-22,
3911,1810.0,97,3,760.53,2025-09-02,
3912,605.0,103,2,571.48,2026-01-15,
3913,542.0,133,4,933.56,2026-02-15,
3914,728.0,48,4,1214.36,2026-03-19,
3915,715.0,297,3,1791.75,2026-08-10,
3916,1699.0,268,4,1402.28,2026-03-22,
3917,1945.0,88,1,455.33,2025-08-15,
3918,319.0,300,4,2326.36,2026-04-17,
3919,432.0,276,5,1601.3,2025-08-17,
3920,1324.0,223,3,1978.41,2026-01-11,
3921,701.0,148,2,1000.46,2026-03-19,
3922,1700.0,258,5,4254.75,2026-01-23,
3923,1052.0,138,1,287.36,2026-07-30,
3924,447.0,108,3,2092.17,2026-07-28,
3925,65.0,240,3,2428.56,2026-06-26,
3926,1349.0,60,5,4128.25,2026-03-10,
3927,287.0,96,4,1158.32,2025-09-01,
3928,662.0,240,5,4047.6,2025-09-07,
3929,774.0,191,5,1234.85,2026-03-10,
3930,1437.0,18,3,218.82,2026-01-07,
3931,1781.0,54,3,293.46,2026-05-15,
3932,864.0,5,2,612.28,2026-01-27,
3933,690.0,244,3,582.72,2026-02-11,
3934,1871.0,52,2,704.9,2025-11-20,
3935,334.0,184,3,1089.18,2025-08-27,
3936,382.0,240,5,4047.6,2026-06-08,
3937,1658.0,12,4,3274.24,2026-05-07,
3938,1180.0,234,5,1804.1,2026-07-23,
3939,970.0,223,4,2637.88,2025-11-11,
3940,1482.0,125,3,612.21,2026-02-12,
3941,692.0,192,5,2119.7,2026-02-20,
3942,615.0,248,4,2759.28,2025-11-21,
3943,1563.0,21,2,1516.14,2026-05-06,
3944,863.0,260,1,426.01,2026-05-01,
3945,1954.0,219,3,881.61,2025-09-27,
3946,1215.0,296,4,1192.92,2026-05-15,
3947,1049.0,15,2,943.46,2026-07-21,
3948,1816.0,86,3,2098.74,2025-11-02,
3949,1949.0,269,2,1101.34,2026-04-24,
3950,267.0,291,2,673.34,2025-10-24,
3951,1988.0,171,1,93.11,2026-03-19,
3952,1624.0,47,3,948.72,2026-07-05,
3953,940.0,73,3,443.34,2025-11-30,
3954,944.0,203,2,597.26,2025-12-07,
3955,411.0,1,2,345.32,2026-03-23,
3956,630.0,89,3,308.28,2026-05-08,
3957,484.0,42,2,549.94,2026-01-02,
3958,185.0,105,4,2787.68,2026-07-10,
3959,1403.0,126,2,340.46,2025-11-05,
3960,11.0,285,3,2160.06,2025-08-17,
3961,706.0,245,2,1089.7,2025-08-11,
3962,1127.0,52,4,1409.8,2026-01-09,
3963,1870.0,202,2,1377.6,2026-02-16,
3964,1703.0,242,4,320.16,2026-02-04,
3965,1563.0,238,2,1175.2,2026-01-03,
3966,264.0,50,4,305.72,2026-05-31,
3967,819.0,163,2,1204.34,2026-07-05,
3968,1679.0,168,3,1931.01,2026-07-04,
3969,807.0,218,5,-1337.85,2025-10-10,
3970,711.0,274,1,192.77,2025-12-17,
3971,56.0,251,5,4366.35,2025-12-15,
3972,365.0,114,5,840.45,2025-08-13,
3973,742.0,121,3,805.08,2025-11-02,
3974,1686.0,175,5,3677.4,2025-10-11,
3975,1228.0,1,5,863.3,2026-04-12,
3976,1323.0,204,1,523.65,2025-12-23,
3977,1024.0,118,2,1299.04,2026-06-27,
3978,433.0,97,1,253.51,2025-08-14,
3979,191.0,155,4,1098.56,2025-09-07,
3980,1340.0,174,4,2626.2,2026-02-17,
3981,309.0,93,4,2776.68,2025-10-31,
3982,793.0,146,3,2070.24,2026-01-04,
3983,535.0,247,1,622.25,2025-12-09,
3984,335.0,216,2,881.52,2025-11-17,
3985,1709.0,204,5,2618.25,2025-09-29,
3986,1652.0,55,4,3426.16,2026-07-25,
3987,1406.0,43,3,2037.72,2026-01-08,
3988,1646.0,52,4,1409.8,2025-10-20,
3989,654.0,7,2,1403.44,2025-11-29,
3990,1039.0,66,5,4032.75,2025-09-20,
3991,24.0,197,4,1582.64,2026-02-04,
3992,866.0,249,4,1882.72,2026-03-06,
3993,871.0,28,3,1470.6,2025-11-16,
3994,1237.0,133,1,233.39,2025-10-20,
3995,764.0,231,5,3666.5,2026-03-24,
3996,1729.0,243,3,2440.23,2025-09-02,
3997,229.0,274,3,578.31,2026-04-10,
3998,1089.0,92,4,2685.64,2025-10-21,
3999,308.0,197,1,395.66,2026-04-23,
4000,1942.0,4,3,2061.18,2026-03-20,
4001,1055.0,133,2,466.78,2026-05-09,
4002,100.0,233,4,2964.32,2026-06-08,
4003,82.0,238,3,1762.8,2025-10-07,
4004,943.0,63,4,626.92,2025-11-02,
4005,1822.0,188,1,497.46,2026-06-12,
4006,872.0,190,3,203.13,2025-11-03,
4007,1571.0,173,3,2324.58,2025-12-07,
4008,548.0,13,-5,4269.6,2025-12-16,
4009,731.0,92,3,2014.23,2026-07-08,
4010,915.0,214,1,706.94,2025-09-15,
4011,1303.0,167,3,1293.84,2025-09-06,
4012,229.0,19,5,3463.0,2025-08-15,
4013,1089.0,183,1,362.04,2026-05-23,
4014,359.0,203,2,597.26,2026-06-11,
4015,194.0,44,5,2333.65,2025-08-22,
4016,1297.0,65,2,1228.68,2026-03-19,
4017,1829.0,253,4,1384.0,2025-08-25,
4018,1991.0,141,3,474.15,2026-04-16,
4019,500.0,235,5,4458.0,2026-07-23,
4020,939.0,269,5,2753.35,2026-07-22,
4021,669.0,21,1,758.07,2026-01-20,
4022,301.0,191,1,246.97,2026-07-01,
4023,1050.0,52,4,1409.8,2026-04-29,
4024,1900.0,41,3,2344.32,2025-08-28,
4025,821.0,155,4,1098.56,2025-12-26,
4026,1947.0,12,2,1637.12,2025-11-12,
4027,1714.0,132,1,205.35,2025-08-12,
4028,1626.0,222,1,436.31,2026-04-14,
4029,535.0,99,5,2344.65,2026-06-02,
4030,1053.0,156,5,3343.8,2026-03-08,
4031,1422.0,277,2,275.88,2026-03-13,
4032,1175.0,26,3,871.47,2026-07-30,
4033,1558.0,243,2,1626.82,2026-01-17,
4034,1530.0,224,3,1471.77,2026-02-24,
4035,1028.0,96,3,868.74,2025-11-16,
4036,817.0,24,5,470.05,2025-11-12,
4037,559.0,93,3,2082.51,2025-08-15,
4038,425.0,3,4,2486.68,2025-10-07,
4039,1346.0,10,4,3166.96,2026-07-20,
4040,547.0,67,3,2167.74,2026-07-26,
4041,1619.0,237,5,1830.85,2025-09-24,
4042,454.0,163,1,602.17,2025-09-13,
4043,1453.0,116,1,891.93,2026-01-06,
4044,131.0,167,2,862.56,2026-01-09,
4045,1694.0,148,5,2501.15,2026-01-29,
4046,862.0,236,5,3011.05,2025-11-03,
4047,797.0,169,5,3476.0,2026-06-14,
4048,26.0,244,5,971.2,2025-10-01,
4049,655.0,176,3,1298.55,2026-04-06,
4050,311.0,178,4,1522.08,2026-08-05,
4051,432.0,237,4,1464.68,2025-08-12,
4052,1379.0,273,2,631.54,2025-11-27,
4053,826.0,200,3,2147.37,2026-07-24,
4054,1982.0,17,5,3808.45,2026-04-30,
4055,,41,4,3125.76,2025-12-17,
4056,426.0,177,1,618.58,2026-08-03,
4057,623.0,272,3,983.61,2026-07-30,
4058,925.0,150,3,2152.95,2026-02-03,
4059,320.0,240,1,809.52,2025-12-17,
4060,1279.0,300,2,1163.18,2026-05-29,
4061,884.0,181,5,4440.4,2026-07-16,
4062,1539.0,213,1,381.1,2026-03-16,
4063,1524.0,146,5,3450.4,2026-03-14,
4064,769.0,252,2,1427.7,2026-06-12,
4065,776.0,276,2,640.52,2026-03-08,
4066,811.0,64,1,812.86,2026-02-01,
4067,227.0,112,2,940.14,2025-12-13,
4068,366.0,293,3,1018.68,2026-07-08,
4069,1127.0,82,4,1888.84,2026-03-17,
4070,1539.0,210,3,1356.84,2026-07-10,
4071,1845.0,112,4,1880.28,2025-10-21,
4072,1578.0,143,3,255.42,2025-09-13,
4073,1361.0,186,1,665.96,2025-10-15,
4074,1097.0,163,5,3010.85,2026-03-28,
4075,462.0,273,4,1263.08,2026-05-23,
4076,1550.0,207,4,2002.6,2026-03-28,
4077,1692.0,238,3,1762.8,2026-06-05,
4078,1893.0,231,2,1466.6,2026-01-21,
4079,591.0,91,4,2246.92,2025-12-09,
4080,1700.0,2,5,3301.1,2025-10-14,
4081,1344.0,172,4,2130.08,2026-01-10,
4082,786.0,89,1,102.76,2025-08-28,
4083,1996.0,298,4,1935.0,2025-11-07,
4084,387.0,215,4,1220.96,2026-07-03,
4085,460.0,15,5,2358.65,2025-11-11,
4086,1270.0,71,5,482.7,2026-01-19,
4087,1228.0,258,1,850.95,2026-04-27,
4088,1937.0,293,4,1358.24,2026-06-18,
4089,1249.0,12,3,2455.68,2026-07-18,
4090,1166.0,128,2,972.14,2025-10-18,
4091,1950.0,242,1,80.04,2026-06-15,
4092,1522.0,190,1,67.71,2025-08-13,
4093,1048.0,200,5,3578.95,2026-07-19,
4094,938.0,99,2,937.86,2026-05-06,
4095,359.0,189,-2,675.4,2025-10-03,
4096,661.0,242,2,160.08,2026-02-03,
4097,133.0,68,3,2661.63,2025-12-31,
4098,1183.0,16,2,724.84,2025-12-25,
4099,502.0,237,0,1464.68,2026-02-28,
4100,1632.0,228,2,1213.96,2025-10-21,
4101,1025.0,91,4,2246.92,2025-09-09,
4102,1716.0,57,5,3481.25,2025-11-17,
4103,502.0,170,2,988.46,2026-02-05,
4104,15.0,237,1,366.17,2026-02-05,
4105,1776.0,17,4,3046.76,2026-07-21,
4106,1766.0,267,4,1109.32,2025-08-19,
4107,1604.0,198,1,578.35,2026-05-06,
4108,1810.0,214,3,2120.82,2026-03-29,
4109,1466.0,276,1,320.26,2025-09-27,
4110,899.0,274,1,192.77,2025-08-10,
4111,600.0,247,1,622.25,2026-07-28,
4112,745.0,204,1,523.65,2026-01-29,
4113,1289.0,205,5,1870.2,2025-09-23,
4114,1613.0,226,4,393.8,2025-09-14,
4115,299.0,64,1,812.86,2026-06-17,
4116,1544.0,135,5,-173.0,2025-12-21,
4117,751.0,58,2,764.62,2026-07-02,
4118,291.0,212,3,-927.75,2025-10-11,
4119,431.0,125,4,816.28,2025-11-05,
4120,676.0,136,1,533.19,2026-05-14,
4121,1842.0,38,4,3207.12,2026-05-29,
4122,1551.0,252,2,1427.7,2026-03-11,
4123,605.0,134,3,1900.83,2025-08-12,
4124,1613.0,228,3,1820.94,2025-10-19,
4125,1164.0,231,3,2199.9,2025-10-22,
4126,74.0,141,5,790.25,2026-01-24,
4127,1069.0,72,2,984.2,2026-05-09,
4128,453.0,148,1,500.23,2025-10-14,
4129,743.0,190,-5,338.55,2025-09-17,
4130,1935.0,150,3,2152.95,2026-04-18,
4131,1299.0,82,5,2361.05,2026-06-14,
4132,1461.0,157,4,208.44,2026-04-03,
4133,317.0,226,3,295.35,2026-05-18,
4134,1245.0,66,2,1613.1,2026-04-23,
4135,527.0,150,4,2870.6,2025-10-15,
4136,1743.0,117,1,476.29,2025-09-05,
4137,621.0,109,5,753.25,2025-12-24,
4138,,76,5,3501.45,2026-07-28,
4139,1477.0,133,3,700.17,2026-07-29,
4140,832.0,261,5,644.15,2026-03-01,
4141,1844.0,245,5,2724.25,2026-06-11,
4142,1319.0,88,3,1365.99,2025-09-27,
4143,1747.0,80,0,1277.6,2026-02-28,
4144,1072.0,257,3,937.02,2026-03-20,
4145,1773.0,192,4,1695.76,2026-09-22,
4146,1784.0,249,2,941.36,2026-02-15,
4147,360.0,269,4,2202.68,2026-05-17,
4148,30.0,248,4,2759.28,2025-08-11,
4149,461.0,34,3,2218.86,2026-05-03,
4150,,159,2,229.18,2025-12-30,
4151,1247.0,77,-3,2265.0,2026-03-17,
4152,731.0,62,2,1273.64,2025-09-15,
4153,1167.0,256,4,690.52,2026-01-25,
4154,1840.0,7,5,3508.6,2025-09-20,
4155,745.0,117,2,952.58,2026-06-06,
4156,1283.0,17,4,3046.76,2025-09-22,
4157,1040.0,51,3,828.36,2026-02-21,
4158,1134.0,35,3,2650.5,2026-01-26,
4159,1788.0,274,5,963.85,2025-10-31,
4160,915.0,41,1,781.44,2026-03-05,
4161,508.0,291,5,1683.35,2026-01-01,
4162,1633.0,126,3,510.69,2025-12-17,
4163,468.0,94,2,628.88,2026-03-11,
4164,83.0,234,2,721.64,2026-03-11,
4165,569.0,137,5,3719.0,2025-09-10,
4166,1502.0,47,2,632.48,2026-05-20,
4167,1071.0,33,2,309.46,2026-03-26,
4168,426.0,156,1,668.76,2026-07-18,
4169,1200.0,117,2,952.58,2025-12-09,
4170,951.0,298,4,1935.0,2026-03-18,
4171,1806.0,51,5,1380.6,2026-05-28,
4172,1618.0,27,3,740.67,2026-02-06,
4173,980.0,38,2,1603.56,2026-05-05,
4174,171.0,60,4,3302.6,2026-02-08,
4175,205.0,244,2,388.48,2025-10-14,
4176,441.0,278,5,3131.35,2026-05-10,
4177,1166.0,250,3,1247.7,2026-05-05,
4178,881.0,5,5,1530.7,2025-09-15,
4179,1593.0,58,4,1529.24,2026-01-05,
4180,1651.0,100,5,587.2,2026-03-13,
4181,516.0,234,1,360.82,2026-02-26,
4182,555.0,209,5,3956.55,2025-08-27,
4183,674.0,253,2,692.0,2026-05-12,
4184,1054.0,260,-4,1704.04,2025-08-29,
4185,542.0,146,3,2070.24,2026-05-28,
4186,699.0,273,2,631.54,2026-06-06,
4187,1031.0,141,5,790.25,2025-12-19,
4188,229.0,159,4,458.36,2026-08-01,
4189,14.0,94,4,1257.76,2025-11-09,
4190,964.0,164,5,2201.2,2026-02-11,
4191,367.0,254,2,1249.08,2026-03-05,
4192,1379.0,34,4,2958.48,2026-06-03,
4193,1896.0,156,1,668.76,2026-06-19,
4194,1307.0,227,3,1424.79,2026-05-08,
4195,397.0,276,2,640.52,2026-04-01,
4196,437.0,56,2,1247.98,2026-07-09,
4197,626.0,158,5,954.65,2025-11-01,
4198,967.0,164,5,2201.2,2025-09-05,
4199,1900.0,53,3,2309.58,2026-03-10,
4200,1377.0,108,5,3486.95,2026-01-02,
4201,321.0,80,3,766.56,2026-04-03,
4202,1610.0,99,4,1875.72,2025-10-09,
4203,1250.0,88,2,910.66,2026-02-23,
4204,1960.0,81,3,1732.56,2026-07-28,
4205,1339.0,265,4,743.08,2026-03-23,
4206,469.0,214,3,2120.82,2026-02-12,
4207,1914.0,135,4,-138.4,2026-07-25,
4208,297.0,156,3,2006.28,2025-10-15,
4209,1489.0,157,3,156.33,2026-06-18,
4210,922.0,182,3,1174.89,2026-02-23,
4211,1154.0,158,4,763.72,2025-11-25,
4212,12.0,202,4,2755.2,2025-12-16,
4213,1984.0,207,1,500.65,2026-07-18,
4214,1323.0,210,3,1356.84,2025-12-08,
4215,1571.0,72,4,1968.4,2026-07-12,
4216,1677.0,141,1,158.05,2025-08-30,
4217,1356.0,104,2,310.36,2026-04-22,
4218,1706.0,132,3,616.05,2025-09-16,
4219,660.0,192,1,423.94,2026-02-25,
4220,668.0,219,4,1175.48,2025-10-02,
4221,1514.0,286,5,670.3,2025-10-14,
4222,1265.0,103,2,571.48,2026-05-17,
4223,1754.0,258,4,3403.8,2026-05-29,
4224,153.0,141,1,158.05,2026-02-11,
4225,667.0,125,2,408.14,2025-10-12,
4226,963.0,246,5,898.55,2025-08-10,
4227,1409.0,24,4,376.04,2025-08-30,
4228,574.0,250,2,831.8,2025-10-17,
4229,208.0,193,1,385.95,2026-03-12,
4230,566.0,29,3,1127.37,2025-11-01,
4231,898.0,276,3,960.78,2026-04-05,
4232,967.0,146,1,690.08,2025-12-02,
4233,665.0,69,1,62.6,2026-03-06,
4234,1790.0,212,2,-618.5,2025-09-28,
4235,613.0,78,5,908.05,2026-04-09,
4236,1151.0,294,2,976.32,2026-08-04,
4237,503.0,46,4,2232.44,2026-07-01,
4238,1120.0,168,5,3218.35,2025-11-06,
4239,1088.0,134,5,3168.05,2025-10-01,
4240,288.0,150,1,717.65,2026-04-24,
4241,1961.0,35,3,2650.5,2025-10-09,
4242,1531.0,185,4,568.08,2025-09-01,
4243,658.0,110,2,1447.22,2025-11-15,
4244,944.0,240,2,1619.04,2025-09-13,
4245,408.0,186,3,1997.88,2025-11-25,
4246,1237.0,133,3,700.17,2025-11-26,
4247,245.0,12,2,1637.12,2026-02-15,
4248,812.0,211,4,888.6,2025-11-26,
4249,1704.0,250,1,415.9,2026-04-21,
4250,1870.0,271,1,763.79,2025-10-31,
4251,34.0,263,3,872.97,2026-05-20,
4252,66.0,290,4,1693.48,2025-09-30,
4253,1619.0,259,3,383.76,2026-08-04,
4254,579.0,276,4,1281.04,2026-05-28,
4255,1300.0,295,3,1250.46,2026-07-10,
4256,1158.0,35,1,883.5,2026-03-01,
4257,1599.0,48,5,1517.95,2026-05-27,
4258,325.0,58,5,1911.55,2025-09-21,
4259,1176.0,263,1,290.99,2025-09-04,
4260,1332.0,240,5,4047.6,2026-01-20,
4261,1572.0,98,1,203.26,2025-12-27,
4262,954.0,221,3,783.9,2026-03-22,
4263,1333.0,232,2,981.94,2026-03-31,
4264,373.0,170,1,494.23,2026-05-12,
4265,930.0,295,3,1250.46,2025-10-25,
4266,1822.0,271,4,3055.16,2026-05-09,
4267,1178.0,11,4,1140.6,2025-08-13,
4268,1278.0,151,1,794.0,2026-04-28,
4269,18.0,200,1,715.79,2025-09-28,
4270,875.0,116,3,2675.79,2026-05-22,
4271,1753.0,78,3,544.83,2026-04-10,
4272,1382.0,115,5,4204.9,2026-05-22,
4273,938.0,168,5,3218.35,2025-08-15,
4274,1896.0,103,5,1428.7,2025-09-28,
4275,313.0,182,5,1958.15,2025-08-24,
4276,423.0,97,2,507.02,2026-04-13,
4277,207.0,158,2,381.86,2025-10-29,
4278,1233.0,14,5,4201.05,2025-08-29,
4279,1107.0,21,2,1516.14,2025-11-25,
4280,671.0,179,1,537.35,2026-08-08,
4281,1348.0,162,2,599.34,2026-05-14,
4282,621.0,107,2,1031.54,2026-05-07,
4283,556.0,84,4,3058.32,2025-10-06,
4284,1582.0,120,2,1450.42,2025-11-03,
4285,282.0,182,1,391.63,2026-07-07,
4286,1709.0,226,1,98.45,2025-09-29,
4287,910.0,193,1,385.95,2025-09-29,
4288,101.0,107,4,2063.08,2026-05-15,
4289,818.0,229,4,200.76,2026-01-27,
4290,1579.0,102,2,163.7,2026-02-19,
4291,1669.0,195,5,1206.9,2025-12-27,
4292,1986.0,64,1,812.86,2026-07-06,
4293,1871.0,90,5,1987.15,2026-08-06,
4294,250.0,297,5,2986.25,2025-09-28,
4295,247.0,84,2,1529.16,2026-05-07,
4296,734.0,251,5,4366.35,2026-07-16,
4297,392.0,163,4,2408.68,2025-09-19,
4298,1638.0,108,1,697.39,2025-11-12,
4299,979.0,260,3,1278.03,2026-01-01,
4300,230.0,131,5,3106.25,2026-05-15,
4301,15.0,234,1,360.82,2025-10-24,
4302,820.0,195,4,965.52,2025-08-26,
4303,739.0,52,3,1057.35,2026-07-24,
4304,890.0,159,1,114.59,2026-06-07,
4305,1437.0,154,2,1609.52,2026-05-31,
4306,1794.0,44,4,1866.92,2025-09-29,
4307,1949.0,242,1,80.04,2026-02-21,
4308,93.0,141,3,474.15,2025-09-15,
4309,364.0,73,2,295.56,2026-01-19,
4310,263.0,290,1,423.37,2025-12-18,
4311,288.0,266,2,928.18,2026-07-20,
4312,126.0,241,1,815.09,2025-08-28,
4313,762.0,108,3,2092.17,2026-01-15,
4314,859.0,213,2,762.2,2025-11-16,
4315,1918.0,89,2,205.52,2026-01-10,
4316,1520.0,266,2,928.18,2025-10-25,
4317,1801.0,93,3,2082.51,2025-08-11,
4318,62.0,57,2,1392.5,2026-05-01,
4319,627.0,255,2,1452.66,2026-11-01,
4320,1862.0,207,3,1501.95,2025-09-01,
4321,658.0,136,5,2665.95,2025-12-21,
4322,680.0,15,1,471.73,2026-05-14,
4323,71.0,15,4,1886.92,2026-06-13,
4324,96.0,74,4,1707.92,2026-03-29,
4325,1562.0,277,4,551.76,2025-11-07,
4326,324.0,269,2,1101.34,2026-08-08,
4327,715.0,52,1,352.45,2026-06-27,
4328,860.0,115,1,840.98,2026-01-27,
4329,1984.0,34,1,739.62,2026-02-03,
4330,851.0,244,4,776.96,2026-02-04,
4331,276.0,275,4,2687.96,2025-12-26,
4332,976.0,1,3,517.98,2026-01-11,
4333,263.0,241,3,2445.27,2026-07-26,
4334,749.0,166,5,1142.25,2026-03-25,
4335,1010.0,50,4,305.72,2025-09-16,
4336,258.0,293,2,679.12,2026-04-04,
4337,266.0,113,5,3268.45,2026-03-06,
4338,1351.0,74,2,853.96,2025-11-05,
4339,1469.0,43,1,679.24,2025-09-30,
4340,1817.0,207,3,1501.95,2026-06-04,
4341,464.0,54,2,195.64,2025-09-06,
4342,1496.0,129,2,983.82,2026-05-02,
4343,1456.0,155,3,823.92,2025-08-18,
4344,1065.0,237,5,1830.85,2026-04-20,
4345,1810.0,265,5,928.85,2025-10-11,
4346,672.0,137,2,1487.6,2026-03-30,
4347,1355.0,217,3,1076.43,2025-09-13,
4348,1509.0,75,5,3975.25,2026-01-18,
4349,1295.0,18,4,291.76,2026-05-02,
4350,374.0,25,2,1166.96,2026-07-19,
4351,1300.0,8,2,1741.98,2026-06-21,
4352,332.0,18,2,145.88,2026-05-03,
4353,24.0,204,3,1570.95,2026-05-25,
4354,991.0,293,4,1358.24,2025-09-07,
4355,1288.0,177,2,1237.16,2026-02-08,
4356,926.0,296,4,1192.92,2025-12-03,
4357,1273.0,110,4,2894.44,2026-01-03,
4358,901.0,135,5,-173.0,2026-07-12,
4359,1343.0,61,3,1936.41,2026-04-03,
4360,691.0,264,3,1595.67,2025-08-25,
4361,699.0,96,3,868.74,2026-07-10,
4362,935.0,250,5,2079.5,2025-10-10,
4363,1564.0,50,3,229.29,2026-03-24,
4364,130.0,266,3,1392.27,2026-05-27,
4365,1316.0,188,4,1989.84,2026-03-04,
4366,259.0,14,5,4201.05,2025-11-02,
4367,1997.0,49,2,366.62,2025-09-25,
4368,247.0,235,1,891.6,2026-06-10,
4369,259.0,282,3,1819.35,2025-08-21,
4370,927.0,178,3,1141.56,2025-11-20,
4371,1925.0,224,5,2452.95,2025-11-14,
4372,374.0,43,5,3396.2,2026-07-03,
4373,400.0,204,5,2618.25,2026-05-25,
4374,1590.0,73,2,295.56,2026-03-08,
4375,1503.0,9,2,1581.56,2026-06-24,
4376,1231.0,182,5,1958.15,2025-11-25,
4377,1762.0,78,5,908.05,2025-09-04,
4378,97.0,272,5,1639.35,2026-04-07,
4379,1105.0,273,3,947.31,2026-01-07,
4380,342.0,118,5,3247.6,2026-01-09,
4381,206.0,192,2,847.88,2025-10-11,
4382,464.0,85,5,-141.85,2025-10-07,
4383,1930.0,78,5,908.05,2026-03-18,
4384,,218,2,-535.14,2025-09-10,
4385,608.0,26,4,1161.96,2026-06-17,
4386,1991.0,200,5,3578.95,2026-07-13,
4387,959.0,216,4,1763.04,2025-10-27,
4388,1478.0,165,2,1267.3,2026-08-09,
4389,154.0,154,1,804.76,2025-09-25,
4390,1369.0,129,5,2459.55,2026-01-20,
4391,1891.0,160,2,901.22,2026-02-15,
4392,1547.0,35,1,883.5,2025-08-15,
4393,,211,2,444.3,2026-02-20,
4394,1566.0,247,2,1244.5,2025-08-31,
4395,1611.0,125,4,816.28,2025-12-30,
4396,801.0,82,4,1888.84,2026-01-14,
4397,1709.0,100,2,234.88,2026-03-14,
4398,464.0,180,1,642.33,2026-07-19,
4399,1829.0,142,2,497.02,2025-12-31,
4400,1487.0,206,1,596.17,2026-07-02,
4401,422.0,300,2,1163.18,2026-01-19,
4402,1377.0,228,2,1213.96,2026-07-02,
4403,23.0,142,3,745.53,2026-07-28,
4404,638.0,61,5,3227.35,2026-01-09,
4405,1581.0,269,1,550.67,2026-02-04,
